Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,City,Region,Product_ID,Product_Name,Sub_Category,Sales,Quantity,Discount,Category,Profit
3674,CA-2016-104969,4/8/2016,4/14/2016,Standard Class,EH-14125,Home Office,Troy,East,OFF-BI-10004224,Catalog Binders with Expanding Posts,Binders,121.104,6,0.7,Office Supplies,-100.92
6841,CA-2015-166338,12/6/2015,12/7/2015,First Class,MP-18175,Home Office,Troy,East,OFF-BI-10002852,Ibico Standard Transparent Covers,Binders,14.832,3,0.7,Office Supplies,-10.3824
8293,CA-2015-106362,12/11/2015,12/15/2015,Standard Class,LC-16885,Consumer,Troy,East,OFF-BI-10003166,GBC Plasticlear Binding Covers,Binders,10.332,3,0.7,Office Supplies,-7.5768
8568,US-2016-136581,11/10/2016,11/12/2016,First Class,SV-20365,Consumer,Troy,East,OFF-PA-10002787,Xerox 227,Paper,31.104,6,0.2,Office Supplies,10.8864
9092,CA-2015-162950,6/28/2015,7/3/2015,Second Class,DW-13585,Corporate,Troy,East,OFF-PA-10003177,Xerox 1999,Paper,15.552,3,0.2,Office Supplies,5.4432
9093,CA-2015-162950,6/28/2015,7/3/2015,Second Class,DW-13585,Corporate,Troy,East,FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Bookcases,482.94,6,0.5,Furniture,-376.6932
9344,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,Troy,East,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Tables,455.97,5,0.4,Furniture,-106.393
9345,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,Troy,East,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Binders,5.715,5,0.7,Office Supplies,-4.7625
9346,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,Troy,East,TEC-PH-10000526,Vtech CS6719,Phones,57.594,1,0.4,Technology,-11.5188
9347,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,Troy,East,FUR-FU-10004973,Flat Face Poster Frame,Furnishings,30.144,2,0.2,Furniture,8.2896
9348,CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,Home Office,Troy,East,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Chairs,899.43,5,0.3,Furniture,-12.849
669,CA-2014-156314,12/24/2014,12/26/2014,First Class,RP-19390,Consumer,Cleveland,East,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furnishings,30.36,5,0.2,Furniture,8.7285
702,CA-2017-114552,9/2/2017,9/8/2017,Standard Class,Dl-13600,Corporate,Cleveland,East,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furnishings,15.072,3,0.2,Furniture,4.1448
1629,CA-2017-101049,6/21/2017,6/25/2017,Second Class,AS-10240,Consumer,Cleveland,East,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furnishings,17.92,5,0.2,Furniture,2.464
1630,CA-2017-101049,6/21/2017,6/25/2017,Second Class,AS-10240,Consumer,Cleveland,East,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Binders,41.256,6,0.7,Office Supplies,-34.38
1631,CA-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,Consumer,Cleveland,East,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Storage,1006.056,3,0.2,Office Supplies,88.0299
1632,CA-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,Consumer,Cleveland,East,OFF-PA-10002986,Xerox 1898,Paper,10.688,2,0.2,Office Supplies,3.7408
1633,CA-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,Consumer,Cleveland,East,OFF-PA-10004451,Xerox 222,Paper,10.368,2,0.2,Office Supplies,3.6288
1634,CA-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,Consumer,Cleveland,East,OFF-ST-10000649,Hanging Personal Folder File,Storage,25.12,2,0.2,Office Supplies,1.57
1635,CA-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,Consumer,Cleveland,East,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Accessories,58.112,2,0.2,Technology,7.264
1830,CA-2014-103373,5/18/2014,5/24/2014,Standard Class,BS-11755,Consumer,Cleveland,East,TEC-PH-10002885,Apple iPhone 5,Phones,779.796,2,0.4,Technology,-168.9558
2537,CA-2015-168746,1/27/2015,1/29/2015,Second Class,SV-20365,Consumer,Cleveland,East,FUR-CH-10000513,High-Back Leather Manager's Chair,Chairs,181.986,2,0.3,Furniture,-54.5958
2538,CA-2015-168746,1/27/2015,1/29/2015,Second Class,SV-20365,Consumer,Cleveland,East,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Phones,431.976,4,0.4,Technology,-100.7944
2539,CA-2015-168746,1/27/2015,1/29/2015,Second Class,SV-20365,Consumer,Cleveland,East,TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Phones,155.37,1,0.4,Technology,-36.253
5013,US-2017-160465,7/21/2017,7/26/2017,Standard Class,SW-20350,Home Office,Cleveland,East,OFF-BI-10001670,Vinyl Sectional Post Binders,Binders,33.93,3,0.7,Office Supplies,-22.62
5014,US-2017-160465,7/21/2017,7/26/2017,Standard Class,SW-20350,Home Office,Cleveland,East,OFF-ST-10000136,Letter Size File,Storage,222.32,7,0.2,Office Supplies,25.011
5015,US-2017-160465,7/21/2017,7/26/2017,Standard Class,SW-20350,Home Office,Cleveland,East,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Phones,210.564,6,0.4,Technology,-52.641
5082,US-2015-137533,12/18/2015,12/18/2015,Same Day,JK-15640,Home Office,Cleveland,East,OFF-PA-10003441,Xerox 226,Paper,20.736,4,0.2,Office Supplies,7.2576
5594,US-2017-108014,11/19/2017,11/25/2017,Standard Class,JH-15430,Consumer,Cleveland,East,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Binders,59.913,7,0.7,Office Supplies,-45.9333
5701,CA-2016-125661,11/24/2016,11/26/2016,First Class,CA-12055,Home Office,Cleveland,East,OFF-EN-10001532,Brown Kraft Recycled Envelopes,Envelopes,40.752,3,0.2,Office Supplies,15.282
5702,CA-2016-125661,11/24/2016,11/26/2016,First Class,CA-12055,Home Office,Cleveland,East,TEC-AC-10004855,V7 USB Numeric Keypad,Accessories,139.96,5,0.2,Technology,-22.7435
6229,CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,Home Office,Cleveland,East,TEC-PH-10004093,Panasonic Kx-TS550,Phones,110.376,4,0.4,Technology,-20.2356
6230,CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,Home Office,Cleveland,East,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Accessories,55.176,3,0.2,Technology,15.8631
6545,US-2017-154872,5/14/2017,5/18/2017,Standard Class,DP-13000,Consumer,Cleveland,East,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Binders,58.17,5,0.7,Office Supplies,-46.536
6546,US-2017-154872,5/14/2017,5/18/2017,Standard Class,DP-13000,Consumer,Cleveland,East,OFF-LA-10000973,Avery 502,Labels,5.04,2,0.2,Office Supplies,1.764
6547,US-2017-154872,5/14/2017,5/18/2017,Standard Class,DP-13000,Consumer,Cleveland,East,OFF-PA-10000483,Xerox 19,Paper,24.784,1,0.2,Office Supplies,7.745
7284,CA-2017-169439,9/9/2017,9/13/2017,Standard Class,LC-17140,Consumer,Cleveland,East,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Art,25.92,5,0.2,Office Supplies,3.888
7285,CA-2017-169439,9/9/2017,9/13/2017,Standard Class,LC-17140,Consumer,Cleveland,East,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furnishings,66.112,2,0.2,Furniture,-9.0904
7725,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,Cleveland,East,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Appliances,286.256,1,0.2,Office Supplies,17.891
7726,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,Cleveland,East,OFF-ST-10004963,Eldon Gobal File Keepers,Storage,24.224,2,0.2,Office Supplies,-4.8448
7727,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,Cleveland,East,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",Storage,331.536,3,0.2,Office Supplies,-82.884
7914,US-2017-105697,8/25/2017,8/27/2017,First Class,JE-15715,Consumer,Cleveland,East,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Storage,25.696,2,0.2,Office Supplies,1.9272
8438,CA-2015-112823,12/10/2015,12/16/2015,Standard Class,RA-19945,Consumer,Cleveland,East,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Accessories,25.488,2,0.2,Technology,4.4604
8671,US-2014-159611,12/27/2014,1/1/2015,Second Class,KB-16315,Consumer,Cleveland,East,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",Furnishings,182.352,3,0.2,Furniture,-18.2352
8672,US-2014-159611,12/27/2014,1/1/2015,Second Class,KB-16315,Consumer,Cleveland,East,OFF-ST-10002790,Safco Industrial Shelving,Storage,118.16,2,0.2,Office Supplies,-25.109
9130,CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850,Consumer,Cleveland,East,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Bookcases,301.47,3,0.5,Furniture,-241.176
9131,CA-2016-130911,3/24/2016,3/26/2016,Second Class,DC-12850,Consumer,Cleveland,East,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Art,18.656,2,0.2,Office Supplies,1.6324
9295,CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,Cleveland,East,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Paper,13.872,3,0.2,Office Supplies,5.0286
9296,CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Corporate,Cleveland,East,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Bookcases,115.96,4,0.5,Furniture,-64.9376
9877,US-2017-166324,4/20/2017,4/21/2017,First Class,BE-11455,Home Office,Cleveland,East,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Storage,848.544,4,0.2,Office Supplies,-21.2136
9878,US-2017-166324,4/20/2017,4/21/2017,First Class,BE-11455,Home Office,Cleveland,East,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders,8.7,5,0.7,Office Supplies,-6.38
9879,US-2017-166324,4/20/2017,4/21/2017,First Class,BE-11455,Home Office,Cleveland,East,TEC-PH-10004080,Avaya 5410 Digital phone,Phones,122.382,3,0.4,Technology,-24.4764
9881,CA-2015-104297,5/29/2015,5/31/2015,First Class,CC-12100,Home Office,Cleveland,East,OFF-PA-10000474,Easy-staple paper,Paper,85.056,3,0.2,Office Supplies,28.7064
2044,US-2017-158946,11/18/2017,11/23/2017,Standard Class,JW-15220,Corporate,Lakewood,East,OFF-AR-10001860,BIC Liqua Brite Liner,Art,38.864,7,0.2,Office Supplies,7.7728
2712,CA-2017-132430,10/9/2017,10/11/2017,First Class,CP-12085,Corporate,Lakewood,East,FUR-FU-10003577,Nu-Dell Leatherette Frames,Furnishings,45.888,4,0.2,Furniture,9.1776
4303,CA-2014-123253,8/22/2014,8/25/2014,Second Class,DE-13255,Home Office,Lakewood,East,OFF-AR-10002804,Faber Castell Col-Erase Pencils,Art,3.912,1,0.2,Office Supplies,1.0269
5431,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Home Office,Lakewood,East,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,161.568,2,0.2,Office Supplies,16.1568
5432,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Home Office,Lakewood,East,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Paper,4.064,1,0.2,Office Supplies,1.3716
5433,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Home Office,Lakewood,East,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Binders,6.216,4,0.7,Office Supplies,-4.9728
5641,CA-2014-147900,9/23/2014,9/28/2014,Standard Class,JK-15640,Home Office,Lakewood,East,OFF-PA-10003063,EcoTones Memo Sheets,Paper,28.8,9,0.2,Office Supplies,10.08
6286,CA-2016-125080,10/21/2016,10/26/2016,Standard Class,VW-21775,Corporate,Lakewood,East,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Tables,661.176,2,0.4,Furniture,-231.4116
6898,CA-2017-122028,8/18/2017,8/25/2017,Standard Class,CK-12205,Consumer,Lakewood,East,OFF-BI-10004817,GBC Personal VeloBind Strips,Binders,10.782,3,0.7,Office Supplies,-7.9068
7353,CA-2017-152135,3/16/2017,3/18/2017,Second Class,MG-17650,Home Office,Lakewood,East,TEC-PH-10003505,Geemarc AmpliPOWER60,Phones,445.44,8,0.4,Technology,-81.664
7659,CA-2017-155740,7/30/2017,8/2/2017,First Class,TC-21475,Home Office,Lakewood,East,OFF-BI-10001071,GBC ProClick Punch Binding System,Binders,76.776,4,0.7,Office Supplies,-53.7432
7871,CA-2017-122112,9/25/2017,9/29/2017,Standard Class,CA-11965,Corporate,Lakewood,East,OFF-EN-10004459,Security-Tint Envelopes,Envelopes,24.448,4,0.2,Office Supplies,8.8624
8276,CA-2015-143882,6/26/2015,6/30/2015,Standard Class,DB-13360,Home Office,Lakewood,East,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Paper,43.056,9,0.2,Office Supplies,15.6078
8970,CA-2017-157469,12/2/2017,12/7/2017,Standard Class,ES-14080,Corporate,Lakewood,East,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Art,19.728,9,0.2,Office Supplies,1.7262
8971,CA-2017-157469,12/2/2017,12/7/2017,Standard Class,ES-14080,Corporate,Lakewood,East,TEC-PH-10004531,AT&T CL2909,Phones,151.188,2,0.4,Technology,-25.198
9076,US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,Consumer,Lakewood,East,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Binders,7.218,3,0.7,Office Supplies,-5.5338
9077,US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,Consumer,Lakewood,East,OFF-SU-10004661,Acme Titanium Bonded Scissors,Supplies,27.2,4,0.2,Office Supplies,2.04
930,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Consumer,Toledo,East,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Art,14.592,3,0.2,Office Supplies,2.5536
931,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Consumer,Toledo,East,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Art,89.856,3,0.2,Office Supplies,21.3408
932,CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,Consumer,Toledo,East,OFF-PA-10004971,Xerox 196,Paper,13.872,3,0.2,Office Supplies,5.0286
1062,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,Corporate,Toledo,East,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Appliances,45.216,3,0.2,Office Supplies,4.5216
1063,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,Corporate,Toledo,East,OFF-FA-10004838,"Super Bands, 12/Pack",Fasteners,10.416,7,0.2,Office Supplies,-2.2134
1064,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,Corporate,Toledo,East,OFF-AR-10004757,Crayola Colored Pencils,Art,7.872,3,0.2,Office Supplies,1.2792
1065,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,Corporate,Toledo,East,TEC-PH-10002115,Plantronics 81402,Phones,118.782,3,0.4,Technology,-27.7158
1066,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,Corporate,Toledo,East,OFF-FA-10003059,Assorted Color Push Pins,Fasteners,1.448,1,0.2,Office Supplies,0.2353
1067,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,TS-21160,Corporate,Toledo,East,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Binders,55.47,5,0.7,Office Supplies,-46.225
2288,US-2017-112928,6/1/2017,6/5/2017,Second Class,BB-10990,Corporate,Toledo,East,OFF-AP-10002287,"Eureka Sanitaire Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,17.48,5,0.2,Office Supplies,1.311
2728,CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,Consumer,Toledo,East,OFF-BI-10000848,Angle-D Ring Binders,Binders,1.641,1,0.7,Office Supplies,-1.3128
2729,CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,Consumer,Toledo,East,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Phones,629.958,7,0.4,Technology,94.4937
2868,CA-2016-115588,11/10/2016,11/12/2016,Second Class,AF-10885,Consumer,Toledo,East,OFF-SU-10001225,Staple remover,Supplies,14.72,5,0.2,Office Supplies,-3.312
2869,CA-2016-115588,11/10/2016,11/12/2016,Second Class,AF-10885,Consumer,Toledo,East,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Storage,38.976,3,0.2,Office Supplies,-2.436
3010,CA-2016-115525,7/25/2016,7/29/2016,Standard Class,RR-19525,Corporate,Toledo,East,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Appliances,243.88,5,0.2,Office Supplies,27.4365
3070,US-2017-120089,11/30/2017,11/30/2017,Same Day,ML-17755,Home Office,Toledo,East,OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances,663.936,4,0.2,Office Supplies,82.992
3594,CA-2016-164154,9/11/2016,9/17/2016,Standard Class,NZ-18565,Home Office,Toledo,East,OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Binders,22.428,3,0.7,Office Supplies,-17.9424
3595,CA-2016-164154,9/11/2016,9/17/2016,Standard Class,NZ-18565,Home Office,Toledo,East,OFF-ST-10002562,Staple magnet,Storage,37.52,5,0.2,Office Supplies,3.752
3702,CA-2016-126543,1/9/2016,1/13/2016,Second Class,MF-17665,Corporate,Toledo,East,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,15.168,2,0.2,Furniture,3.792
3900,CA-2017-157980,12/7/2017,12/9/2017,First Class,SH-20395,Consumer,Toledo,East,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Accessories,127.984,2,0.2,Technology,25.5968
5016,CA-2014-153850,11/24/2014,11/29/2014,Standard Class,TH-21100,Consumer,Toledo,East,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",Furnishings,35.168,7,0.2,Furniture,9.6712
5017,CA-2014-153850,11/24/2014,11/29/2014,Standard Class,TH-21100,Consumer,Toledo,East,TEC-PH-10002584,Samsung Galaxy S4,Phones,1502.376,4,0.4,Technology,-250.396
7410,CA-2014-121769,4/8/2014,4/12/2014,Standard Class,JS-15880,Consumer,Toledo,East,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Tables,172.11,1,0.4,Furniture,-94.6605
8754,CA-2017-152198,9/9/2017,9/10/2017,First Class,JD-16015,Consumer,Toledo,East,OFF-LA-10000443,Avery 501,Labels,17.712,6,0.2,Office Supplies,5.9778
8755,CA-2017-152198,9/9/2017,9/10/2017,First Class,JD-16015,Consumer,Toledo,East,OFF-BI-10003669,3M Organizer Strips,Binders,4.86,3,0.7,Office Supplies,-3.564
8756,CA-2017-152198,9/9/2017,9/10/2017,First Class,JD-16015,Consumer,Toledo,East,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Binders,6.258,2,0.7,Office Supplies,-5.215
9022,CA-2015-129525,11/15/2015,11/20/2015,Standard Class,VP-21760,Corporate,Toledo,East,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders,166.92,13,0.7,Office Supplies,-116.844
9797,CA-2015-128608,1/12/2015,1/17/2015,Standard Class,CS-12490,Corporate,Toledo,East,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Art,10.368,2,0.2,Office Supplies,1.5552
9798,CA-2015-128608,1/12/2015,1/17/2015,Standard Class,CS-12490,Corporate,Toledo,East,TEC-PH-10004977,GE 30524EE4,Phones,235.188,2,0.4,Technology,-43.1178
9799,CA-2015-128608,1/12/2015,1/17/2015,Standard Class,CS-12490,Corporate,Toledo,East,TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Phones,26.376,4,0.4,Technology,2.6376
9800,CA-2015-128608,1/12/2015,1/17/2015,Standard Class,CS-12490,Corporate,Toledo,East,TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Accessories,10.384,2,0.2,Technology,2.2066
9801,CA-2015-128608,1/12/2015,1/17/2015,Standard Class,CS-12490,Corporate,Toledo,East,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Phones,107.118,3,0.4,Technology,-21.4236
1436,CA-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Consumer,Parma,East,OFF-PA-10001639,Xerox 203,Paper,31.104,6,0.2,Office Supplies,10.8864
1437,CA-2017-106852,6/20/2017,6/27/2017,Standard Class,ST-20530,Consumer,Parma,East,OFF-AR-10003829,Newell 35,Art,5.248,2,0.2,Office Supplies,0.5904
4898,US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Consumer,Parma,East,FUR-CH-10003761,Global Italian Leather Office Chair,Chairs,183.372,2,0.3,Furniture,-7.8588
4899,US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Consumer,Parma,East,OFF-PA-10002230,Xerox 1897,Paper,7.968,2,0.2,Office Supplies,2.8884
6111,CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,Consumer,Parma,East,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Chairs,1474.802,7,0.3,Furniture,-21.0686
6112,CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,Consumer,Parma,East,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,110.096,2,0.2,Office Supplies,33.0288
6113,CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,Consumer,Parma,East,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Fasteners,16.752,6,0.2,Office Supplies,5.4444
6114,CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,Consumer,Parma,East,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,1537.074,9,0.3,Furniture,0
6115,CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,Consumer,Parma,East,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,Chairs,449.372,2,0.3,Furniture,-12.8392
9875,CA-2016-166653,9/22/2016,9/24/2016,Second Class,NP-18685,Home Office,Parma,East,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes,63.968,2,0.2,Office Supplies,19.99
615,CA-2017-138611,11/14/2017,11/17/2017,Second Class,CK-12595,Consumer,Grove City,East,TEC-PH-10000011,PureGear Roll-On Screen Protector,Phones,119.94,10,0.4,Technology,15.992
616,CA-2017-138611,11/14/2017,11/17/2017,Second Class,CK-12595,Consumer,Grove City,East,OFF-BI-10002949,Prestige Round Ring Binders,Binders,3.648,2,0.7,Office Supplies,-2.7968
2696,CA-2016-161662,2/7/2016,2/9/2016,First Class,BE-11410,Consumer,Lancaster,East,OFF-PA-10003465,Xerox 1912,Paper,30.352,2,0.2,Office Supplies,10.6232
2829,CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,Consumer,Lancaster,East,OFF-PA-10002421,Embossed Ink Jet Note Cards,Paper,108.336,6,0.2,Office Supplies,37.9176
